Broj_police,Starost,Kanal_prodaje,Regija,Premija,Broj_šteta,Iznos_štete
8246,27,Web,Slavonija,234.0,1,1369.72
8247,78,IPM,Zagreb,270.67,0,0.0
8248,40,Web,Slavonija,250.71,0,0.0
8249,28,Broker,Zagreb,254.29,0,0.0
8250,33,Banka,Zagreb,268.97,0,0.0
8251,66,Broker,Zagreb,276.32,1,404.75
8252,31,Broker,Zagreb,282.45,0,0.0
8253,23,IPM,Slavonija,245.91,0,0.0
8254,59,Web,Slavonija,254.95,0,0.0
8255,34,Web,Dalmacija,244.72,0,0.0
8256,59,Broker,Zagreb,296.14,1,2856.31
8257,27,IPM,Zagreb,283.98,0,0.0
8258,63,Broker,Zagreb,263.93,0,0.0
8259,66,Web,Dalmacija,242.57,0,0.0
8260,26,Banka,Zagreb,281.47,0,0.0
8261,56,IPM,Slavonija,242.12,0,0.0
8262,19,IPM,Zagreb,243.15,1,6042.67
8263,69,Banka,Zagreb,279.88,0,0.0
8264,28,IPM,Istra i Kvarner,244.25,0,0.0
8265,54,Broker,Slavonija,260.2,0,0.0
8266,39,IPM,Dalmacija,250.61,0,0.0
8267,69,Web,Slavonija,259.69,0,0.0
8268,22,IPM,Slavonija,287.79,0,0.0
8269,19,Web,Zagreb,296.15,1,2846.0
8270,22,Web,Slavonija,244.74,0,0.0
8271,49,IPM,Zagreb,281.98,0,0.0
8272,36,IPM,Slavonija,251.76,0,0.0
8273,21,IPM,Slavonija,254.03,0,0.0
8274,63,Web,Dalmacija,226.49,0,0.0
8275,43,Web,Slavonija,265.82,0,0.0
8276,67,Banka,Slavonija,215.42,0,0.0
8277,43,Web,Zagreb,274.72,0,0.0
8278,49,Web,Zagreb,246.02,0,0.0
8279,61,IPM,Zagreb,263.39,2,3246.97
8280,43,IPM,Dalmacija,253.14,0,0.0
8281,78,IPM,Istra i Kvarner,263.03,0,0.0
8282,68,Broker,Zagreb,291.86,0,0.0
8283,76,Broker,Zagreb,271.81,0,0.0
8284,55,IPM,Slavonija,264.86,0,0.0
8285,43,Web,Dalmacija,249.06,1,112.62
8286,62,Broker,Slavonija,239.32,0,0.0
8287,48,Web,Zagreb,281.16,0,0.0
8288,62,IPM,Istra i Kvarner,236.24,0,0.0
8289,48,IPM,Dalmacija,248.0,0,0.0
8290,78,Web,Zagreb,267.1,0,0.0
8291,65,Broker,Istra i Kvarner,226.75,0,0.0
8292,62,Web,Slavonija,254.94,1,802.69
8293,77,IPM,Zagreb,277.38,0,0.0
8294,78,IPM,Slavonija,267.26,0,0.0
8295,69,Banka,Dalmacija,221.97,1,1560.84
8296,69,Broker,Slavonija,239.3,1,281.56
8297,79,Web,Zagreb,293.61,0,0.0
8298,43,Web,Istra i Kvarner,257.94,0,0.0
8299,84,IPM,Zagreb,286.95,0,0.0
8300,66,Broker,Dalmacija,271.78,0,0.0
8301,61,Banka,Slavonija,238.53,0,0.0
8302,53,IPM,Zagreb,260.74,0,0.0
8303,70,Banka,Zagreb,289.12,0,0.0
8304,61,IPM,Dalmacija,259.51,0,0.0
8305,39,IPM,Slavonija,248.12,0,0.0
8306,19,IPM,Slavonija,247.69,0,0.0
8307,24,IPM,Slavonija,235.44,0,0.0
8308,33,IPM,Dalmacija,273.68,0,0.0
8309,61,Web,Slavonija,280.4,0,0.0
8310,82,Web,Zagreb,293.43,0,0.0
8311,78,Web,Zagreb,285.77,0,0.0
8312,47,IPM,Dalmacija,258.85,1,570.54
8313,59,IPM,Slavonija,254.97,0,0.0
8314,42,Web,Zagreb,245.92,0,0.0
8315,74,IPM,Istra i Kvarner,242.86,0,0.0
8316,49,IPM,Dalmacija,262.3,0,0.0
8317,67,Broker,Zagreb,261.02,0,0.0
8318,27,Banka,Istra i Kvarner,252.33,0,0.0
8319,39,Broker,Slavonija,267.35,0,0.0
8320,58,Web,Zagreb,294.35,0,0.0
8321,64,IPM,Zagreb,290.46,1,310.25
8322,31,Web,Slavonija,254.26,1,438.18
8323,20,IPM,Dalmacija,261.97,0,0.0
8324,70,Web,Zagreb,271.02,0,0.0
8325,33,IPM,Zagreb,303.1,0,0.0
8326,78,Broker,Zagreb,248.75,0,0.0
8327,45,IPM,Slavonija,251.02,0,0.0
8328,52,Broker,Zagreb,267.23,0,0.0
8329,19,Broker,Zagreb,286.26,0,0.0
8330,78,Web,Slavonija,244.91,0,0.0
8331,73,Banka,Dalmacija,286.27,1,918.83
8332,72,Web,Slavonija,263.74,0,0.0
8333,35,Broker,Zagreb,258.52,0,0.0
8334,66,Web,Slavonija,210.01,0,0.0
8335,59,Banka,Zagreb,256.22,0,0.0
8336,24,Web,Istra i Kvarner,258.42,0,0.0
8337,21,Broker,Dalmacija,246.05,0,0.0
8338,60,Web,Zagreb,265.53,0,0.0
8339,76,Web,Zagreb,263.06,0,0.0
8340,66,Banka,Slavonija,262.45,0,0.0
8341,77,Broker,Slavonija,245.03,0,0.0
8342,23,Web,Slavonija,243.47,0,0.0
8343,37,IPM,Dalmacija,264.92,0,0.0
8344,48,Web,Dalmacija,273.43,0,0.0
8345,39,Broker,Slavonija,233.29,0,0.0
8346,49,Banka,Dalmacija,267.67,0,0.0
8347,64,Broker,Dalmacija,248.34,0,0.0
8348,51,IPM,Dalmacija,263.77,0,0.0
8349,44,Web,Istra i Kvarner,259.83,0,0.0
8350,61,Web,Zagreb,275.33,0,0.0
8351,47,Broker,Zagreb,276.03,0,0.0
8352,50,IPM,Dalmacija,260.02,0,0.0
8353,44,Broker,Dalmacija,233.55,0,0.0
8354,73,Web,Istra i Kvarner,232.86,0,0.0
8355,40,IPM,Zagreb,309.34,0,0.0
8356,60,IPM,Slavonija,267.52,0,0.0
8357,71,IPM,Zagreb,291.38,0,0.0
8358,70,Web,Slavonija,247.66,0,0.0
8359,57,IPM,Zagreb,247.96,0,0.0
8360,77,IPM,Zagreb,266.25,0,0.0
8361,26,Broker,Zagreb,281.77,0,0.0
8362,27,IPM,Slavonija,267.26,1,1607.07
8363,27,IPM,Zagreb,282.07,1,803.18
8364,47,Web,Zagreb,282.53,0,0.0
8365,27,Web,Zagreb,272.17,0,0.0
8366,75,Banka,Zagreb,285.72,0,0.0
8367,53,Web,Istra i Kvarner,236.36,0,0.0
8368,61,Banka,Zagreb,277.05,0,0.0
8369,74,Web,Zagreb,271.22,0,0.0
8370,60,IPM,Dalmacija,271.68,0,0.0
8371,40,IPM,Slavonija,207.16,0,0.0
8372,21,Web,Dalmacija,247.72,0,0.0
8373,29,IPM,Slavonija,253.74,0,0.0
8374,66,Banka,Istra i Kvarner,222.2,0,0.0
8375,41,Web,Zagreb,287.22,0,0.0
8376,30,IPM,Istra i Kvarner,248.03,0,0.0
8377,51,IPM,Dalmacija,235.69,0,0.0
8378,26,IPM,Slavonija,265.28,0,0.0
8379,27,Web,Slavonija,238.84,1,585.6
8380,82,Web,Slavonija,262.13,0,0.0
8381,71,Web,Zagreb,278.08,1,927.4
8382,60,IPM,Zagreb,268.24,0,0.0
8383,76,Web,Istra i Kvarner,234.86,0,0.0
8384,76,Broker,Slavonija,239.3,0,0.0
8385,84,IPM,Zagreb,289.52,1,1390.25
8386,78,Web,Dalmacija,267.3,0,0.0
8387,55,Broker,Slavonija,260.42,0,0.0
8388,25,IPM,Zagreb,274.52,0,0.0
8389,82,Web,Dalmacija,260.39,0,0.0
8390,22,IPM,Dalmacija,254.75,0,0.0
8391,60,Web,Zagreb,265.07,1,1825.09
8392,77,IPM,Istra i Kvarner,236.26,0,0.0
8393,43,Broker,Zagreb,269.83,0,0.0
8394,28,Banka,Slavonija,240.48,0,0.0
8395,51,Banka,Zagreb,277.14,0,0.0
8396,19,Banka,Slavonija,274.09,0,0.0
8397,38,Web,Zagreb,279.62,0,0.0
8398,43,Web,Zagreb,299.24,0,0.0
8399,22,Broker,Dalmacija,250.01,0,0.0
8400,26,Broker,Zagreb,272.23,1,1993.15
8401,67,Web,Dalmacija,227.27,0,0.0
8402,27,Broker,Slavonija,259.6,1,880.22
8403,75,Web,Istra i Kvarner,240.16,0,0.0
8404,27,Web,Slavonija,237.09,0,0.0
8405,53,Web,Zagreb,258.28,0,0.0
8406,73,IPM,Zagreb,280.84,0,0.0
8407,79,IPM,Dalmacija,241.33,1,235.05
8408,54,IPM,Dalmacija,274.7,0,0.0
8409,58,Web,Zagreb,293.46,1,741.41
8410,65,IPM,Slavonija,241.99,0,0.0
8411,39,Web,Slavonija,214.39,0,0.0
8412,78,Broker,Istra i Kvarner,251.78,1,1492.05
8413,65,IPM,Istra i Kvarner,245.35,0,0.0
8414,81,Web,Istra i Kvarner,263.35,0,0.0
8415,54,IPM,Dalmacija,250.2,0,0.0
8416,58,IPM,Istra i Kvarner,267.26,0,0.0
8417,22,Banka,Zagreb,283.14,1,2178.4
8418,69,Web,Dalmacija,230.85,0,0.0
8419,34,Banka,Dalmacija,238.8,0,0.0
8420,79,IPM,Istra i Kvarner,243.18,0,0.0
8421,69,Web,Slavonija,247.47,1,1350.23
8422,37,IPM,Zagreb,270.55,0,0.0
8423,33,IPM,Slavonija,260.78,0,0.0
8424,24,IPM,Slavonija,257.54,1,2698.4
8425,83,IPM,Zagreb,268.05,0,0.0
8426,29,IPM,Zagreb,285.94,0,0.0
8427,60,IPM,Slavonija,232.43,0,0.0
8428,57,Broker,Zagreb,286.54,0,0.0
8429,18,IPM,Zagreb,289.34,0,0.0
8430,75,IPM,Zagreb,279.55,0,0.0
8431,20,IPM,Istra i Kvarner,257.89,0,0.0
8432,25,Web,Dalmacija,259.86,0,0.0
8433,78,IPM,Zagreb,292.29,0,0.0
8434,22,Broker,Dalmacija,261.13,0,0.0
8435,43,Broker,Dalmacija,268.11,0,0.0
8436,34,IPM,Zagreb,249.05,0,0.0
8437,83,Web,Zagreb,277.19,0,0.0
8438,68,IPM,Slavonija,249.31,0,0.0
8439,64,Web,Slavonija,252.28,0,0.0
8440,57,Web,Dalmacija,263.51,1,871.49
8441,44,IPM,Slavonija,251.93,0,0.0
8442,57,IPM,Zagreb,276.46,0,0.0
8443,18,Web,Istra i Kvarner,257.01,0,0.0
8444,63,Web,Zagreb,250.14,0,0.0
8445,28,IPM,Dalmacija,273.34,0,0.0
8446,56,Web,Zagreb,273.27,2,1750.14
8447,35,Web,Zagreb,299.37,0,0.0
8448,64,Broker,Slavonija,237.18,0,0.0
8449,38,IPM,Zagreb,259.95,0,0.0
8450,45,Banka,Slavonija,246.59,0,0.0
8451,18,Web,Zagreb,275.59,0,0.0
8452,31,IPM,Slavonija,242.38,0,0.0
8453,37,Web,Slavonija,237.93,1,1002.71
8454,62,Web,Zagreb,281.11,0,0.0
8455,78,Broker,Dalmacija,271.75,0,0.0
8456,44,IPM,Zagreb,302.38,0,0.0
8457,73,Web,Zagreb,270.16,0,0.0
8458,69,IPM,Slavonija,233.81,0,0.0
8459,54,Broker,Slavonija,246.06,0,0.0
8460,48,IPM,Slavonija,275.67,0,0.0
8461,66,Broker,Zagreb,291.97,0,0.0
8462,70,Broker,Dalmacija,255.79,0,0.0
8463,56,IPM,Slavonija,242.99,0,0.0
8464,27,Broker,Zagreb,290.05,0,0.0
8465,26,Broker,Zagreb,312.33,0,0.0
8466,30,IPM,Dalmacija,247.86,0,0.0
8467,35,Web,Slavonija,220.45,1,235.45
8468,29,Web,Zagreb,258.07,0,0.0
8469,22,IPM,Zagreb,276.03,0,0.0
8470,24,IPM,Zagreb,272.43,0,0.0
8471,32,IPM,Slavonija,270.41,0,0.0
8472,84,IPM,Dalmacija,241.13,1,131.02
8473,35,Web,Slavonija,247.38,0,0.0
8474,55,IPM,Slavonija,240.29,0,0.0
8475,43,Broker,Istra i Kvarner,261.68,0,0.0
8476,55,Banka,Slavonija,237.09,1,845.43
8477,76,IPM,Slavonija,246.48,0,0.0
8478,69,Web,Zagreb,249.86,0,0.0
8479,50,Web,Slavonija,242.07,0,0.0
8480,38,Broker,Slavonija,274.94,0,0.0
8481,34,IPM,Zagreb,304.3,0,0.0
8482,79,IPM,Istra i Kvarner,260.11,0,0.0
8483,76,Broker,Dalmacija,256.62,0,0.0
8484,19,Broker,Dalmacija,240.56,0,0.0
8485,81,Banka,Slavonija,252.99,0,0.0
8486,42,Banka,Slavonija,252.49,0,0.0
8487,58,IPM,Zagreb,275.29,0,0.0
8488,36,Web,Zagreb,288.31,0,0.0
8489,55,IPM,Dalmacija,235.85,0,0.0
8490,42,IPM,Slavonija,288.43,0,0.0
8491,56,Broker,Dalmacija,274.37,1,615.33
8492,21,IPM,Zagreb,261.6,0,0.0
8493,20,Web,Slavonija,251.61,0,0.0
8494,51,Broker,Slavonija,241.02,0,0.0
8495,27,IPM,Slavonija,259.54,0,0.0
8496,44,Broker,Dalmacija,248.66,0,0.0
8497,18,Broker,Istra i Kvarner,221.77,0,0.0
8498,61,Web,Zagreb,259.8,0,0.0
8499,69,IPM,Zagreb,296.89,0,0.0
8500,42,IPM,Zagreb,271.39,0,0.0
8501,82,Web,Slavonija,246.58,0,0.0
8502,28,IPM,Zagreb,286.04,0,0.0
8503,32,IPM,Dalmacija,264.1,0,0.0
8504,74,Broker,Slavonija,248.66,0,0.0
8505,81,IPM,Slavonija,217.51,0,0.0
8506,28,Banka,Dalmacija,237.95,0,0.0
8507,37,IPM,Slavonija,217.84,0,0.0
8508,47,Web,Slavonija,229.01,0,0.0
8509,27,Broker,Zagreb,276.27,0,0.0
8510,71,IPM,Slavonija,250.69,0,0.0
8511,75,IPM,Slavonija,269.13,0,0.0
8512,46,Web,Slavonija,249.51,0,0.0
8513,18,Banka,Istra i Kvarner,236.83,0,0.0
8514,75,Web,Istra i Kvarner,268.04,0,0.0
8515,38,IPM,Dalmacija,276.27,0,0.0
8516,32,IPM,Zagreb,290.12,0,0.0
8517,84,Broker,Dalmacija,248.99,1,2877.8
8518,50,Broker,Zagreb,269.92,0,0.0
8519,55,Web,Zagreb,255.34,0,0.0
8520,36,Broker,Zagreb,261.96,0,0.0
8521,21,Web,Zagreb,267.6,1,2262.99
8522,75,Web,Zagreb,253.15,0,0.0
8523,29,IPM,Slavonija,244.98,0,0.0
8524,34,Web,Istra i Kvarner,245.78,0,0.0
8525,18,Web,Zagreb,296.03,0,0.0
8526,31,IPM,Istra i Kvarner,225.71,1,885.13
8527,19,Web,Zagreb,277.84,0,0.0
8528,21,Banka,Zagreb,252.54,0,0.0
8529,83,Web,Slavonija,220.66,0,0.0
8530,63,Web,Slavonija,242.59,0,0.0
8531,67,Broker,Zagreb,275.31,0,0.0
8532,77,IPM,Zagreb,295.99,0,0.0
8533,69,Web,Slavonija,245.96,0,0.0
8534,65,Banka,Zagreb,266.11,0,0.0
8535,56,Web,Dalmacija,239.47,0,0.0
8536,77,IPM,Slavonija,242.24,0,0.0
8537,47,IPM,Zagreb,216.89,0,0.0
8538,44,Broker,Dalmacija,237.71,0,0.0
8539,72,Web,Zagreb,288.23,0,0.0
8540,43,Broker,Dalmacija,213.2,0,0.0
8541,59,Web,Dalmacija,243.77,0,0.0
8542,84,Web,Istra i Kvarner,245.67,0,0.0
8543,84,Broker,Slavonija,260.75,0,0.0
8544,69,Web,Slavonija,251.75,0,0.0
8545,23,IPM,Zagreb,281.96,0,0.0
8546,27,Web,Slavonija,238.81,0,0.0
8547,55,Broker,Slavonija,223.63,0,0.0
8548,29,IPM,Slavonija,242.05,0,0.0
8549,63,IPM,Dalmacija,247.86,1,363.5
8550,66,IPM,Zagreb,294.11,0,0.0
8551,80,Broker,Dalmacija,228.58,0,0.0
8552,60,IPM,Dalmacija,281.33,0,0.0
8553,77,Web,Slavonija,252.59,1,2334.39
8554,46,Web,Slavonija,238.58,0,0.0
8555,28,Web,Zagreb,261.58,0,0.0
8556,52,Web,Istra i Kvarner,247.6,0,0.0
8557,40,IPM,Zagreb,273.88,0,0.0
8558,38,Web,Slavonija,250.2,0,0.0
8559,54,Banka,Slavonija,259.56,0,0.0
8560,45,Broker,Istra i Kvarner,240.08,0,0.0
8561,75,IPM,Dalmacija,251.6,0,0.0
8562,70,Broker,Slavonija,244.98,0,0.0
8563,45,Web,Zagreb,302.17,0,0.0
8564,59,Broker,Zagreb,245.17,0,0.0
8565,78,Web,Zagreb,310.4,0,0.0
8566,50,Web,Dalmacija,236.75,0,0.0
8567,72,Broker,Dalmacija,233.72,0,0.0
8568,54,Broker,Dalmacija,245.56,0,0.0
8569,64,Web,Slavonija,253.24,0,0.0
8570,53,IPM,Slavonija,244.55,0,0.0
8571,45,IPM,Zagreb,284.86,0,0.0
8572,27,IPM,Zagreb,267.58,0,0.0
8573,40,IPM,Zagreb,264.38,0,0.0
8574,22,IPM,Dalmacija,236.13,1,1643.15
8575,23,Broker,Zagreb,295.8,0,0.0
8576,59,IPM,Dalmacija,255.77,0,0.0
8577,64,Web,Slavonija,232.65,0,0.0
8578,45,IPM,Slavonija,243.22,0,0.0
8579,30,IPM,Zagreb,253.16,0,0.0
8580,42,IPM,Zagreb,319.97,0,0.0
8581,24,IPM,Zagreb,278.02,0,0.0
8582,83,Banka,Dalmacija,220.15,0,0.0
8583,75,Broker,Zagreb,252.56,0,0.0
8584,83,IPM,Dalmacija,231.24,0,0.0
8585,53,Web,Dalmacija,254.39,0,0.0
8586,19,Web,Zagreb,246.99,0,0.0
8587,55,Broker,Dalmacija,229.52,1,623.01
8588,31,Banka,Slavonija,246.23,0,0.0
8589,44,Web,Dalmacija,248.76,1,402.88
8590,32,Web,Zagreb,265.86,0,0.0
8591,29,Broker,Zagreb,268.15,0,0.0
8592,60,IPM,Zagreb,251.32,0,0.0
8593,74,Web,Zagreb,282.36,0,0.0
8594,65,Broker,Dalmacija,219.98,0,0.0
8595,78,Banka,Dalmacija,247.53,0,0.0
8596,61,Web,Istra i Kvarner,276.71,0,0.0
8597,69,Web,Zagreb,268.96,0,0.0
8598,79,IPM,Zagreb,251.92,0,0.0
8599,19,Web,Slavonija,248.25,1,1751.18
8600,48,Web,Zagreb,269.91,0,0.0
8601,50,Web,Zagreb,278.04,1,1868.18
8602,22,Banka,Slavonija,252.52,0,0.0
8603,75,Broker,Zagreb,290.88,0,0.0
8604,28,IPM,Slavonija,242.47,0,0.0
8605,40,Web,Zagreb,261.21,0,0.0
8606,62,Web,Slavonija,237.84,0,0.0
8607,44,Web,Dalmacija,240.15,1,6048.68
8608,73,IPM,Zagreb,279.73,0,0.0
8609,76,Web,Istra i Kvarner,229.24,0,0.0
8610,57,Broker,Slavonija,235.82,0,0.0
8611,35,Web,Istra i Kvarner,250.75,0,0.0
8612,68,Broker,Zagreb,294.88,0,0.0
8613,78,Broker,Slavonija,236.73,0,0.0
8614,40,IPM,Slavonija,255.24,0,0.0
8615,53,IPM,Dalmacija,246.87,0,0.0
8616,55,Broker,Slavonija,257.55,0,0.0
8617,73,Broker,Slavonija,250.89,0,0.0
8618,56,IPM,Istra i Kvarner,250.41,0,0.0
8619,45,IPM,Zagreb,317.12,0,0.0
8620,38,IPM,Zagreb,323.34,1,2411.84
8621,79,Broker,Slavonija,246.05,0,0.0
8622,40,IPM,Slavonija,236.24,0,0.0
8623,38,Web,Slavonija,253.63,0,0.0
8624,33,Broker,Slavonija,259.06,0,0.0
8625,79,IPM,Istra i Kvarner,269.81,0,0.0
8626,82,Web,Dalmacija,216.33,0,0.0
8627,22,IPM,Zagreb,268.22,0,0.0
8628,63,Broker,Zagreb,266.62,0,0.0
8629,81,IPM,Istra i Kvarner,237.89,0,0.0
8630,58,Web,Dalmacija,227.55,1,395.51
8631,61,Web,Istra i Kvarner,246.63,0,0.0
8632,32,IPM,Zagreb,286.63,0,0.0
8633,68,IPM,Dalmacija,231.33,0,0.0
8634,71,Web,Dalmacija,251.32,0,0.0
8635,59,IPM,Zagreb,281.93,0,0.0
8636,63,Broker,Slavonija,274.65,0,0.0
8637,42,Broker,Slavonija,259.53,0,0.0
8638,84,Web,Slavonija,248.72,0,0.0
8639,52,Web,Dalmacija,254.67,0,0.0
8640,39,Web,Dalmacija,261.44,0,0.0
8641,26,Broker,Dalmacija,251.81,0,0.0
8642,41,Web,Dalmacija,261.8,0,0.0
8643,40,IPM,Slavonija,245.01,0,0.0
8644,78,IPM,Zagreb,294.81,0,0.0
8645,54,Web,Dalmacija,242.36,1,665.07
8646,62,Web,Slavonija,239.71,0,0.0
8647,32,Web,Zagreb,267.28,0,0.0
8648,74,IPM,Slavonija,235.44,0,0.0
8649,31,Banka,Zagreb,287.45,0,0.0
8650,69,IPM,Slavonija,226.41,1,10699.0
8651,53,IPM,Zagreb,267.85,1,1424.35
8652,44,Web,Zagreb,280.35,1,818.54
8653,34,IPM,Istra i Kvarner,250.18,0,0.0
8654,58,Web,Dalmacija,249.37,0,0.0
8655,21,IPM,Dalmacija,247.86,1,1990.15
8656,20,Web,Slavonija,252.47,0,0.0
8657,36,Web,Dalmacija,234.96,0,0.0
8658,58,IPM,Dalmacija,242.81,0,0.0
8659,57,IPM,Slavonija,246.14,0,0.0
8660,75,Broker,Istra i Kvarner,256.84,0,0.0
8661,56,Web,Zagreb,290.56,0,0.0
8662,24,Web,Istra i Kvarner,248.02,0,0.0
8663,53,IPM,Slavonija,261.01,0,0.0
8664,37,Web,Slavonija,251.35,0,0.0
8665,46,Web,Zagreb,273.83,0,0.0
8666,83,Web,Slavonija,261.77,0,0.0
8667,64,Banka,Slavonija,228.29,0,0.0
8668,40,IPM,Istra i Kvarner,256.63,0,0.0
8669,23,IPM,Istra i Kvarner,239.72,0,0.0
8670,35,Broker,Istra i Kvarner,265.58,0,0.0
8671,70,Broker,Zagreb,264.15,0,0.0
8672,39,IPM,Istra i Kvarner,245.34,0,0.0
8673,52,Web,Slavonija,226.53,0,0.0
8674,26,IPM,Dalmacija,255.51,0,0.0
8675,48,IPM,Zagreb,268.11,0,0.0
8676,60,IPM,Slavonija,241.94,0,0.0
8677,34,IPM,Istra i Kvarner,250.41,0,0.0
8678,68,Banka,Istra i Kvarner,224.95,0,0.0
8679,83,Web,Slavonija,239.6,0,0.0
8680,41,IPM,Dalmacija,247.21,0,0.0
8681,32,IPM,Zagreb,299.17,0,0.0
8682,45,Broker,Dalmacija,252.75,0,0.0
8683,20,IPM,Slavonija,255.94,0,0.0
8684,46,Web,Zagreb,276.02,0,0.0
8685,69,IPM,Zagreb,331.26,1,1044.68
8686,71,Web,Zagreb,289.83,0,0.0
8687,75,IPM,Dalmacija,219.5,0,0.0
8688,62,IPM,Zagreb,278.67,0,0.0
8689,67,IPM,Slavonija,266.35,1,1499.07
8690,39,IPM,Zagreb,251.06,0,0.0
8691,69,Web,Slavonija,251.57,0,0.0
8692,70,Web,Dalmacija,241.93,0,0.0
8693,48,IPM,Slavonija,237.18,2,2266.42
8694,65,IPM,Slavonija,270.04,0,0.0
8695,48,Web,Slavonija,240.05,0,0.0
8696,21,Web,Zagreb,264.21,0,0.0
8697,52,Broker,Dalmacija,236.48,0,0.0
8698,84,Web,Zagreb,257.04,0,0.0
8699,81,Web,Zagreb,265.98,0,0.0
8700,26,Web,Dalmacija,241.06,0,0.0
8701,63,Broker,Zagreb,255.4,0,0.0
8702,73,Broker,Dalmacija,249.59,0,0.0
8703,73,IPM,Zagreb,233.26,0,0.0
8704,43,IPM,Dalmacija,251.52,0,0.0
8705,77,IPM,Zagreb,291.11,0,0.0
8706,65,Web,Zagreb,266.24,0,0.0
8707,75,Banka,Zagreb,280.84,0,0.0
8708,80,Web,Dalmacija,246.21,0,0.0
8709,75,IPM,Istra i Kvarner,285.28,1,831.04
8710,20,Banka,Slavonija,264.6,0,0.0
8711,24,Broker,Dalmacija,237.0,0,0.0
8712,69,IPM,Slavonija,269.37,0,0.0
8713,79,Web,Istra i Kvarner,286.17,0,0.0
8714,19,Web,Dalmacija,246.75,0,0.0
8715,50,Broker,Zagreb,283.03,0,0.0
8716,29,Broker,Dalmacija,265.19,0,0.0
8717,65,Web,Slavonija,233.21,1,762.27
8718,70,Web,Zagreb,244.74,0,0.0
8719,58,Broker,Zagreb,277.63,1,101.23
8720,75,Web,Istra i Kvarner,237.67,0,0.0
8721,40,IPM,Istra i Kvarner,246.73,0,0.0
8722,53,Banka,Dalmacija,265.37,0,0.0
8723,38,IPM,Istra i Kvarner,258.48,0,0.0
8724,72,IPM,Dalmacija,258.37,0,0.0
8725,73,Broker,Zagreb,272.88,0,0.0
8726,30,Banka,Zagreb,264.37,0,0.0
8727,39,Web,Zagreb,263.31,0,0.0
8728,24,IPM,Zagreb,303.77,1,2505.85
8729,41,IPM,Zagreb,312.23,0,0.0
8730,78,IPM,Slavonija,266.18,0,0.0
8731,22,IPM,Dalmacija,245.79,1,857.15
8732,67,Banka,Dalmacija,233.31,0,0.0
8733,79,IPM,Slavonija,290.82,0,0.0
8734,72,Web,Istra i Kvarner,256.8,0,0.0
8735,43,IPM,Slavonija,256.48,1,329.78
8736,27,Broker,Dalmacija,241.03,0,0.0
8737,28,IPM,Slavonija,260.32,0,0.0
8738,57,IPM,Zagreb,271.57,0,0.0
8739,28,IPM,Istra i Kvarner,234.17,0,0.0
8740,21,Web,Zagreb,269.41,0,0.0
8741,19,Web,Slavonija,256.04,0,0.0
8742,56,Web,Zagreb,300.3,0,0.0
8743,40,Web,Slavonija,226.38,0,0.0
8744,62,IPM,Istra i Kvarner,231.42,1,1402.07
8745,59,Web,Zagreb,267.96,0,0.0
8746,59,Web,Dalmacija,235.96,0,0.0
8747,46,IPM,Zagreb,275.04,0,0.0
8748,33,IPM,Zagreb,266.89,0,0.0
8749,84,IPM,Zagreb,277.06,0,0.0
8750,77,IPM,Dalmacija,252.51,0,0.0
8751,21,Web,Zagreb,252.66,0,0.0
8752,33,IPM,Slavonija,246.87,0,0.0
8753,58,IPM,Zagreb,261.82,0,0.0
8754,23,IPM,Zagreb,293.78,0,0.0
8755,59,Broker,Dalmacija,239.81,0,0.0
8756,74,Broker,Zagreb,266.83,0,0.0
8757,45,IPM,Zagreb,260.02,0,0.0
8758,40,IPM,Zagreb,274.51,0,0.0
8759,59,IPM,Slavonija,247.72,0,0.0
8760,29,Web,Slavonija,272.23,0,0.0
8761,81,IPM,Zagreb,274.5,0,0.0
8762,75,Web,Zagreb,297.2,0,0.0
8763,68,Web,Slavonija,273.07,0,0.0
8764,46,Broker,Zagreb,269.16,0,0.0
8765,36,IPM,Dalmacija,247.37,1,5660.51
8766,62,Broker,Dalmacija,241.39,1,143.1
8767,71,Banka,Slavonija,231.58,1,897.23
8768,83,IPM,Zagreb,313.92,0,0.0
8769,30,IPM,Dalmacija,241.47,0,0.0
8770,82,IPM,Dalmacija,236.47,0,0.0
8771,29,IPM,Slavonija,234.09,0,0.0
8772,31,IPM,Dalmacija,240.62,1,123.91
8773,59,Web,Dalmacija,245.45,0,0.0
8774,65,Web,Slavonija,268.64,1,287.04
8775,41,Broker,Zagreb,304.91,0,0.0
8776,82,IPM,Dalmacija,218.78,0,0.0
8777,34,Broker,Zagreb,301.2,1,2050.09
8778,55,IPM,Dalmacija,275.16,0,0.0
8779,45,Banka,Dalmacija,240.7,0,0.0
8780,50,IPM,Dalmacija,236.34,1,1425.6
8781,41,IPM,Slavonija,257.83,0,0.0
8782,21,Broker,Zagreb,264.47,0,0.0
8783,50,IPM,Zagreb,299.72,0,0.0
8784,27,Web,Dalmacija,257.36,0,0.0
8785,53,Web,Dalmacija,238.68,1,1166.57
8786,48,Web,Slavonija,254.39,0,0.0
8787,21,Web,Zagreb,276.16,0,0.0
8788,25,Banka,Istra i Kvarner,221.2,0,0.0
8789,44,IPM,Istra i Kvarner,235.19,1,553.07
8790,53,Web,Slavonija,240.13,0,0.0
8791,26,Broker,Slavonija,255.69,1,2022.41
8792,60,IPM,Dalmacija,258.5,0,0.0
8793,41,IPM,Dalmacija,268.1,0,0.0
8794,54,Banka,Istra i Kvarner,239.43,0,0.0
